,ensembl_gene_id,hgnc_symbol
12640,ENSG00000170545,SMAGP
12641,ENSG00000170549,IRX1
12642,ENSG00000170558,CDH2
12643,ENSG00000170561,IRX2
12644,ENSG00000170571,EMB
12645,ENSG00000170577,SIX2
12646,ENSG00000170579,DLGAP1
12647,ENSG00000170581,STAT2
12648,ENSG00000170584,NUDCD2
12649,ENSG00000170604,IRF2BP1
12650,ENSG00000170605,OR9K2
12651,ENSG00000170606,HSPA4
12652,ENSG00000170608,FOXA3
12653,ENSG00000170613,FAM71B
12654,ENSG00000170615,SLC26A5
12655,ENSG00000170619,COMMD5
12656,ENSG00000170624,SGCD
12657,ENSG00000170627,GTSF1
12658,ENSG00000170631,ZNF16
12659,ENSG00000170632,ARMC10
12660,ENSG00000170633,RNF34
12661,ENSG00000170634,ACYP2
12662,ENSG00000170638,TRABD
12663,ENSG00000170653,ATF7
12664,ENSG00000170667,RASA4B
12665,ENSG00000170677,SOCS6
12666,ENSG00000170681,CAVIN4
12667,ENSG00000170683,OR10A3
12668,ENSG00000170684,ZNF296
12669,ENSG00000170689,HOXB9
12670,ENSG00000170703,TTLL6
12671,ENSG00000170734,POLH
12672,ENSG00000170743,SYT9
12673,ENSG00000170745,KCNS3
12674,ENSG00000170748,RBMXL2
12675,ENSG00000170759,KIF5B
12676,ENSG00000170775,GPR37
12677,ENSG00000170776,AKAP13
12678,ENSG00000170777,TPD52L3
12679,ENSG00000170779,CDCA4
12680,ENSG00000170782,OR10A4
12681,ENSG00000170786,SDR16C5
12682,ENSG00000170788,DYDC1
12683,ENSG00000170790,OR10A2
12684,ENSG00000170791,CHCHD7
12685,ENSG00000170801,HTRA3
12686,ENSG00000170802,FOXN2
12687,ENSG00000170807,LMOD2
12688,ENSG00000170819,BFSP2
12689,ENSG00000170820,FSHR
12690,ENSG00000170832,USP32
12691,ENSG00000170835,CEL
12692,ENSG00000170836,PPM1D
12693,ENSG00000170837,GPR27
12694,ENSG00000170848,PSG6
12695,ENSG00000170852,KBTBD2
12696,ENSG00000170854,RIOX2
12697,ENSG00000170855,TRIAP1
12698,ENSG00000170860,LSM3
12699,ENSG00000170871,KIAA0232
12700,ENSG00000170873,MTSS1
12701,ENSG00000170876,TMEM43
12702,ENSG00000170881,RNF139
12703,ENSG00000170889,RPS9
12704,ENSG00000170890,PLA2G1B
12705,ENSG00000170891,CYTL1
12706,ENSG00000170892,TSEN34
12707,ENSG00000170893,TRH
12708,ENSG00000170899,GSTA4
12709,ENSG00000170903,MSANTD4
12710,ENSG00000170906,NDUFA3
12711,ENSG00000170909,OSCAR
12712,ENSG00000170915,PAQR8
12713,ENSG00000170917,NUDT6
12714,ENSG00000170920,OR7G3
12715,ENSG00000170921,TANC2
12716,ENSG00000170923,OR7G2
12717,ENSG00000170925,TEX13B
12718,ENSG00000170927,PKHD1
12719,ENSG00000170929,OR1M1
12720,ENSG00000170935,NCBP2L
12721,ENSG00000170946,DNAJC24
12722,ENSG00000170948,MBD3L1
12723,ENSG00000170949,ZNF160
12724,ENSG00000170950,PGK2
12725,ENSG00000170953,OR8B12
12726,ENSG00000170954,ZNF415
12727,ENSG00000170955,CAVIN3
12728,ENSG00000170956,CEACAM3
12729,ENSG00000170959,DCDC1
12730,ENSG00000170961,HAS2
12731,ENSG00000170962,PDGFD
12732,ENSG00000170965,PLAC1
12733,ENSG00000170967,DDI1
12734,ENSG00000170989,S1PR1
12735,ENSG00000171004,HS6ST2
12736,ENSG00000171014,OR4D5
12737,ENSG00000171016,PYGO1
12738,ENSG00000171017,LRRC8E
12739,ENSG00000171033,PKIA
12740,ENSG00000171044,XKR6
12741,ENSG00000171045,TSNARE1
12742,ENSG00000171049,FPR2
12743,ENSG00000171051,FPR1
12744,ENSG00000171053,PATE1
12745,ENSG00000171054,OR13H1
12746,ENSG00000171055,FEZ2
12747,ENSG00000171056,SOX7
12748,ENSG00000171060,C8orf74
12749,ENSG00000171067,C11orf24
12750,ENSG00000171094,ALK
12751,ENSG00000171097,KYAT1
12752,ENSG00000171100,MTM1
12753,ENSG00000171102,OBP2B
12754,ENSG00000171103,TRMT61B
12755,ENSG00000171105,INSR
12756,ENSG00000171109,MFN1
12757,ENSG00000171115,GIMAP8
12758,ENSG00000171116,HSFX1
12759,ENSG00000171119,NRTN
12760,ENSG00000171121,KCNMB3
12761,ENSG00000171124,FUT3
12762,ENSG00000171126,KCNG3
12763,ENSG00000171130,ATP6V0E2
12764,ENSG00000171132,PRKCE
12765,ENSG00000171133,OR2K2
12766,ENSG00000171135,JAGN1
12767,ENSG00000171136,RLN3
12768,ENSG00000171148,TADA3
12769,ENSG00000171150,SOCS5
12770,ENSG00000171155,C1GALT1C1
12771,ENSG00000171159,C9orf16
12772,ENSG00000171160,MORN4
12773,ENSG00000171161,ZNF672
12774,ENSG00000171163,ZNF692
12775,ENSG00000171169,NAIF1
12776,ENSG00000171174,RBKS
12777,ENSG00000171180,OR2M4
12778,ENSG00000171189,GRIK1
12779,ENSG00000171195,MUC7
12780,ENSG00000171199,OPRPN
12781,ENSG00000171201,SMR3B
12782,ENSG00000171202,TMEM126A
12783,ENSG00000171204,TMEM126B
12784,ENSG00000171206,TRIM8
12785,ENSG00000171208,NETO2
12786,ENSG00000171209,CSN3
12787,ENSG00000171217,CLDN20
12788,ENSG00000171219,CDC42BPG
12789,ENSG00000171222,SCAND1
12790,ENSG00000171223,JUNB
12791,ENSG00000171224,FAM241B
12792,ENSG00000171227,TMEM37
12793,ENSG00000171234,UGT2B7
12794,ENSG00000171236,LRG1
12795,ENSG00000171241,SHCBP1
12796,ENSG00000171243,SOSTDC1
12797,ENSG00000171246,NPTX1
12798,ENSG00000171262,FAM98B
12799,ENSG00000171291,ZNF439
12800,ENSG00000171295,ZNF440
12801,ENSG00000171298,GAA
12802,ENSG00000171302,CANT1
12803,ENSG00000171303,KCNK3
12804,ENSG00000171307,ZDHHC16
12805,ENSG00000171310,CHST11
12806,ENSG00000171311,EXOSC1
12807,ENSG00000171314,PGAM1
12808,ENSG00000171316,CHD7
12809,ENSG00000171320,ESCO2
12810,ENSG00000171345,KRT19
12811,ENSG00000171346,KRT15
12812,ENSG00000171357,LURAP1
12813,ENSG00000171360,KRT38
12814,ENSG00000171365,CLCN5
12815,ENSG00000171368,TPPP
12816,ENSG00000171385,KCND3
12817,ENSG00000171388,APLN
12818,ENSG00000171396,KRTAP4-4
12819,ENSG00000171401,KRT13
12820,ENSG00000171402,XAGE3
12821,ENSG00000171403,KRT9
12822,ENSG00000171405,XAGE5
12823,ENSG00000171408,PDE7B
12824,ENSG00000171421,MRPL36
12825,ENSG00000171425,ZNF581
12826,ENSG00000171428,NAT1
12827,ENSG00000171431,KRT20
12828,ENSG00000171433,GLOD5
12829,ENSG00000171435,KSR2
12830,ENSG00000171443,ZNF524
12831,ENSG00000171444,MCC
12832,ENSG00000171446,KRT27
12833,ENSG00000171448,ZBTB26
12834,ENSG00000171450,CDK5R2
12835,ENSG00000171451,DSEL
12836,ENSG00000171453,POLR1C
12837,ENSG00000171456,ASXL1
12838,ENSG00000171459,OR1L6
12839,ENSG00000171462,DLK2
12840,ENSG00000171466,ZNF562
12841,ENSG00000171467,ZNF318
12842,ENSG00000171469,ZNF561
12843,ENSG00000171475,WIPF2
12844,ENSG00000171476,HOPX
12845,ENSG00000171478,SPACA5B
12846,ENSG00000171481,OR1L3
12847,ENSG00000171487,NLRP5
12848,ENSG00000171488,LRRC8C
12849,ENSG00000171489,SPACA5
12850,ENSG00000171490,RSL1D1
12851,ENSG00000171492,LRRC8D
12852,ENSG00000171495,MROH2B
12853,ENSG00000171496,OR1L8
12854,ENSG00000171497,PPID
12855,ENSG00000171501,OR1N2
12856,ENSG00000171502,COL24A1
12857,ENSG00000171503,ETFDH
12858,ENSG00000171505,OR1N1
12859,ENSG00000171509,RXFP1
12860,ENSG00000171517,LPAR3
12861,ENSG00000171522,PTGER4
12862,ENSG00000171530,TBCA
12863,ENSG00000171532,NEUROD2
12864,ENSG00000171533,MAP6
12865,ENSG00000171540,OTP
12866,ENSG00000171551,ECEL1
12867,ENSG00000171552,BCL2L1
12868,ENSG00000171557,FGG
12869,ENSG00000171560,FGA
12870,ENSG00000171561,OR2AT4
12871,ENSG00000171564,FGB
12872,ENSG00000171566,PLRG1
12873,ENSG00000171570,RAB4B-EGLN2
12874,ENSG00000171574,ZNF584
12875,ENSG00000171587,DSCAM
12876,ENSG00000171595,DNAI2
12877,ENSG00000171596,NMUR1
12878,ENSG00000171603,CLSTN1
12879,ENSG00000171604,CXXC5
12880,ENSG00000171606,ZNF274
12881,ENSG00000171608,PIK3CD
12882,ENSG00000171611,PTCRA
12883,ENSG00000171612,SLC25A33
12884,ENSG00000171617,ENC1
12885,ENSG00000171621,SPSB1
12886,ENSG00000171631,P2RY6
12887,ENSG00000171634,BPTF
12888,ENSG00000171643,S100Z
12889,ENSG00000171649,ZIK1
12890,ENSG00000171657,GPR82
12891,ENSG00000171659,GPR34
12892,ENSG00000171680,PLEKHG5
12893,ENSG00000171681,ATF7IP
12894,ENSG00000171695,LKAAEAR1
12895,ENSG00000171700,RGS19
12896,ENSG00000171703,TCEA2
12897,ENSG00000171711,DEFB4A
12898,ENSG00000171714,ANO5
12899,ENSG00000171720,HDAC3
12900,ENSG00000171722,SPATA46
12901,ENSG00000171723,GPHN
12902,ENSG00000171724,VAT1L
12903,ENSG00000171729,TMEM51
12904,ENSG00000171735,CAMTA1
12905,ENSG00000171747,LGALS4
12906,ENSG00000171757,LRRC34
12907,ENSG00000171759,PAH
12908,ENSG00000171763,SPATA5L1
12909,ENSG00000171766,GATM
12910,ENSG00000171772,SYCE1
12911,ENSG00000171773,NXNL1
12912,ENSG00000171777,RASGRP4
12913,ENSG00000171786,NHLH1
12914,ENSG00000171790,SLFNL1
12915,ENSG00000171791,BCL2
12916,ENSG00000171792,RHNO1
12917,ENSG00000171793,CTPS1
12918,ENSG00000171794,UTF1
12919,ENSG00000171798,KNDC1
12920,ENSG00000171804,WDR87
12921,ENSG00000171806,METTL18
12922,ENSG00000171811,CFAP46
12923,ENSG00000171812,COL8A2
12924,ENSG00000171813,PWWP2B
12925,ENSG00000171815,PCDHB1
12926,ENSG00000171817,ZNF540
12927,ENSG00000171819,ANGPTL7
12928,ENSG00000171823,FBXL14
12929,ENSG00000171824,EXOSC10
12930,ENSG00000171827,ZNF570
12931,ENSG00000171840,NINJ2
12932,ENSG00000171843,MLLT3
12933,ENSG00000171847,FAM90A1
12934,ENSG00000171848,RRM2
12935,ENSG00000171853,TRAPPC12
12936,ENSG00000171855,IFNB1
12937,ENSG00000171858,RPS21
12938,ENSG00000171860,C3AR1
12939,ENSG00000171861,MRM3
12940,ENSG00000171862,PTEN
12941,ENSG00000171863,RPS7
12942,ENSG00000171864,PRND
12943,ENSG00000171865,RNASEH1
12944,ENSG00000171867,PRNP
12945,ENSG00000171872,KLF17
12946,ENSG00000171873,ADRA1D
12947,ENSG00000171877,FRMD5
12948,ENSG00000171885,AQP4
12949,ENSG00000171903,CYP4F11
12950,ENSG00000171914,TLN2
12951,ENSG00000171916,LGALS9C
12952,ENSG00000171928,TVP23B
12953,ENSG00000171931,FBXW10
12954,ENSG00000171936,OR10H3
12955,ENSG00000171940,ZNF217
12956,ENSG00000171942,OR10H2
12957,ENSG00000171943,SRGAP2C
12958,ENSG00000171944,OR52A5
12959,ENSG00000171951,SCG2
12960,ENSG00000171953,ATPAF2
12961,ENSG00000171954,CYP4F22
12962,ENSG00000171956,FOXB1
12963,ENSG00000171960,PPIH
12964,ENSG00000171962,DRC3
12965,ENSG00000171970,ZNF57
12966,ENSG00000171984,SHLD1
12967,ENSG00000171987,C11orf40
12968,ENSG00000171988,JMJD1C
12969,ENSG00000171989,LDHAL6B
12970,ENSG00000171992,SYNPO
12971,ENSG00000172000,ZNF556
12972,ENSG00000172005,MAL
12973,ENSG00000172006,ZNF554
12974,ENSG00000172007,RAB33B
12975,ENSG00000172009,THOP1
12976,ENSG00000172014,ANKRD20A4
12977,ENSG00000172016,REG3A
12978,ENSG00000172020,GAP43
12979,ENSG00000172023,REG1B
12980,ENSG00000172031,EPHX4
12981,ENSG00000172037,LAMB2
12982,ENSG00000172046,USP19
12983,ENSG00000172053,QARS
12984,ENSG00000172057,ORMDL3
12985,ENSG00000172058,SERF1A
12986,ENSG00000172059,KLF11
12987,ENSG00000172061,LRRC15
12988,ENSG00000172062,SMN1
12989,ENSG00000172071,EIF2AK3
12990,ENSG00000172073,TEX37
12991,ENSG00000172081,MOB3A
12992,ENSG00000172086,KRCC1
12993,ENSG00000172113,NME6
12994,ENSG00000172115,CYCS
12995,ENSG00000172116,CD8B
12996,ENSG00000172123,SLFN12
12997,ENSG00000172137,CALB2
12998,ENSG00000172139,SLC9C1
12999,ENSG00000172146,OR1A1
13000,ENSG00000172150,OR1A2
13001,ENSG00000172154,OR8I2
13002,ENSG00000172155,LCE1D
13003,ENSG00000172156,CCL11
13004,ENSG00000172159,FRMD3
13005,ENSG00000172164,SNTB1
13006,ENSG00000172167,MTBP
13007,ENSG00000172171,TEFM
13008,ENSG00000172172,MRPL13
13009,ENSG00000172175,MALT1
13010,ENSG00000172179,PRL
13011,ENSG00000172183,ISG20
13012,ENSG00000172188,OR4C11
13013,ENSG00000172197,MBOAT1
13014,ENSG00000172199,OR8U1
13015,ENSG00000172201,ID4
13016,ENSG00000172209,GPR22
13017,ENSG00000172215,CXCR6
13018,ENSG00000172216,CEBPB
13019,ENSG00000172232,AZU1
13020,ENSG00000172236,TPSAB1
13021,ENSG00000172238,ATOH1
13022,ENSG00000172239,PAIP1
13023,ENSG00000172243,CLEC7A
13024,ENSG00000172244,C5orf34
13025,ENSG00000172247,C1QTNF4
13026,ENSG00000172260,NEGR1
13027,ENSG00000172262,ZNF131
13028,ENSG00000172264,MACROD2
13029,ENSG00000172269,DPAGT1
13030,ENSG00000172270,BSG
13031,ENSG00000172273,HINFP
13032,ENSG00000172288,CDY1
13033,ENSG00000172289,OR10V1
13034,ENSG00000172292,CERS6
13035,ENSG00000172296,SPTLC3
13036,ENSG00000172301,COPRS
13037,ENSG00000172315,TP53RK
13038,ENSG00000172318,B3GALT1
13039,ENSG00000172320,OR5A1
13040,ENSG00000172322,CLEC12A
13041,ENSG00000172324,OR5A2
13042,ENSG00000172331,BPGM
13043,ENSG00000172336,POP7
13044,ENSG00000172339,ALG14
13045,ENSG00000172340,SUCLG2
13046,ENSG00000172345,STARD5
13047,ENSG00000172346,CSDC2
13048,ENSG00000172348,RCAN2
13049,ENSG00000172349,IL16
13050,ENSG00000172350,ABCG4
13051,ENSG00000172352,CDY1B
13052,ENSG00000172354,GNB2
13053,ENSG00000172361,CFAP53
13054,ENSG00000172362,OR5B12
13055,ENSG00000172365,OR5B2
13056,ENSG00000172366,MCRIP2
13057,ENSG00000172367,PDZD3
13058,ENSG00000172375,C2CD2L
13059,ENSG00000172377,OR9I1
13060,ENSG00000172379,ARNT2
13061,ENSG00000172380,GNG12
13062,ENSG00000172382,PRSS27
13063,ENSG00000172399,MYOZ2
13064,ENSG00000172403,SYNPO2
13065,ENSG00000172404,DNAJB7
13066,ENSG00000172409,CLP1
13067,ENSG00000172410,INSL5
13068,ENSG00000172421,EFCAB3
13069,ENSG00000172425,TTC36
13070,ENSG00000172426,RSPH9
13071,ENSG00000172428,COPS9
13072,ENSG00000172432,GTPBP2
13073,ENSG00000172456,FGGY
13074,ENSG00000172457,OR9G4
13075,ENSG00000172458,IL17D
13076,ENSG00000172461,FUT9
13077,ENSG00000172464,OR5AP2
13078,ENSG00000172465,TCEAL1
13079,ENSG00000172466,ZNF24
13080,ENSG00000172468,HSFY1
13081,ENSG00000172469,MANEA
13082,ENSG00000172476,RAB40A
13083,ENSG00000172478,MAB21L4
13084,ENSG00000172482,AGXT
13085,ENSG00000172487,OR8J1
13086,ENSG00000172489,OR5T3
13087,ENSG00000172493,AFF1
13088,ENSG00000172497,ACOT12
13089,ENSG00000172500,FIBP
13090,ENSG00000172508,CARNS1
13091,ENSG00000172519,OR10H5
13092,ENSG00000172524,TRIM40
13093,ENSG00000172530,BANP
13094,ENSG00000172531,PPP1CA
13095,ENSG00000172534,HCFC1
13096,ENSG00000172538,FAM170B
13097,ENSG00000172543,CTSW
13098,ENSG00000172548,NIPAL4
13099,ENSG00000172551,MUCL1
13100,ENSG00000172554,SNTG2
13101,ENSG00000172568,FNDC9
13102,ENSG00000172572,PDE3A
13103,ENSG00000172575,RASGRP1
13104,ENSG00000172578,KLHL6
13105,ENSG00000172586,CHCHD1
13106,ENSG00000172590,MRPL52
13107,ENSG00000172594,SMPDL3A
13108,ENSG00000172602,RND1
13109,ENSG00000172613,RAD9A
13110,ENSG00000172638,EFEMP2
13111,ENSG00000172640,OR10AD1
13112,ENSG00000172650,AGAP5
13113,ENSG00000172661,WASHC2C
13114,ENSG00000172663,TMEM134
13115,ENSG00000172667,ZMAT3
13116,ENSG00000172671,ZFAND4
13117,ENSG00000172673,THEMIS
13118,ENSG00000172680,MOS
13119,ENSG00000172687,ZNF738
13120,ENSG00000172689,MS4A10
13121,ENSG00000172716,SLFN11
13122,ENSG00000172717,FAM71D
13123,ENSG00000172724,CCL19
13124,ENSG00000172725,CORO1B
13125,ENSG00000172728,FUT10
13126,ENSG00000172731,LRRC20
13127,ENSG00000172732,MUS81
13128,ENSG00000172733,PURG
13129,ENSG00000172738,TMEM217
13130,ENSG00000172742,OR4D9
13131,ENSG00000172748,ZNF596
13132,ENSG00000172752,COL6A5
13133,ENSG00000172757,CFL1
13134,ENSG00000172765,TMCC1
13135,ENSG00000172766,NAA16
13136,ENSG00000172769,OR5B3
13137,ENSG00000172771,EFCAB12
13138,ENSG00000172772,OR10W1
13139,ENSG00000172775,FAM192A
13140,ENSG00000172780,RAB43
13141,ENSG00000172782,FADS6
13142,ENSG00000172785,CBWD1
13143,ENSG00000172789,HOXC5
13144,ENSG00000172794,RAB37
13145,ENSG00000172795,DCP2
13146,ENSG00000172803,SNX32
13147,ENSG00000172809,RPL38
13148,ENSG00000172817,CYP7B1
13149,ENSG00000172818,OVOL1
13150,ENSG00000172819,RARG
13151,ENSG00000172824,CES4A
13152,ENSG00000172828,CES3
13153,ENSG00000172830,SSH3
13154,ENSG00000172831,CES2
13155,ENSG00000172840,PDP2
13156,ENSG00000172845,SP3
13157,ENSG00000172850,LSM2
13158,ENSG00000172867,KRT2
13159,ENSG00000172869,DMXL1
13160,ENSG00000172878,METAP1D
13161,ENSG00000172888,ZNF621
13162,ENSG00000172889,EGFL7
13163,ENSG00000172890,NADSYN1
13164,ENSG00000172893,DHCR7
13165,ENSG00000172901,LVRN
13166,ENSG00000172915,NBEA
13167,ENSG00000172922,RNASEH2C
13168,ENSG00000172927,MYEOV
13169,ENSG00000172932,ANKRD13D
13170,ENSG00000172935,MRGPRF
13171,ENSG00000172936,MYD88
13172,ENSG00000172938,MRGPRD
13173,ENSG00000172939,OXSR1
13174,ENSG00000172940,SLC22A13
13175,ENSG00000172943,PHF8
13176,ENSG00000172954,LCLAT1
13177,ENSG00000172955,ADH6
13178,ENSG00000172967,XKR3
13179,ENSG00000172969,FRG2C
13180,ENSG00000172977,KAT5
13181,ENSG00000172985,SH3RF3
13182,ENSG00000172986,GXYLT2
13183,ENSG00000172987,HPSE2
13184,ENSG00000172992,DCAKD
13185,ENSG00000172995,ARPP21
13186,ENSG00000173011,TADA2B
13187,ENSG00000173013,CCDC96
13188,ENSG00000173020,GRK2
13189,ENSG00000173039,RELA
13190,ENSG00000173040,EVC2
13191,ENSG00000173041,ZNF680
13192,ENSG00000173064,HECTD4
13193,ENSG00000173065,FAM222B
13194,ENSG00000173068,BNC2
13195,ENSG00000173077,DEC1
13196,ENSG00000173080,RXFP4
13197,ENSG00000173083,HPSE
13198,ENSG00000173085,COQ2
13199,ENSG00000173093,CCDC63
13200,ENSG00000173110,HSPA6
13201,ENSG00000173113,TRMT112
13202,ENSG00000173114,LRRN3
13203,ENSG00000173120,KDM2A
13204,ENSG00000173124,ACSM6
13205,ENSG00000173137,ADCK5
13206,ENSG00000173141,MRPL57
13207,ENSG00000173145,NOC3L
13208,ENSG00000173153,ESRRA
13209,ENSG00000173156,RHOD
13210,ENSG00000173157,ADAMTS20
13211,ENSG00000173163,COMMD1
13212,ENSG00000173166,RAPH1
13213,ENSG00000173171,MTX1
13214,ENSG00000173175,ADCY5
13215,ENSG00000173193,PARP14
13216,ENSG00000173198,CYSLTR1
13217,ENSG00000173200,PARP15
13218,ENSG00000173207,CKS1B
13219,ENSG00000173208,ABCD2
13220,ENSG00000173209,AHSA2P
13221,ENSG00000173210,ABLIM3
13222,ENSG00000173212,MAB21L3
13223,ENSG00000173214,MFSD4B
13224,ENSG00000173218,VANGL1
13225,ENSG00000173221,GLRX
13226,ENSG00000173226,IQCB1
13227,ENSG00000173227,SYT12
13228,ENSG00000173230,GOLGB1
13229,ENSG00000173237,C11orf86
13230,ENSG00000173239,LIPM
13231,ENSG00000173250,GPR151
13232,ENSG00000173253,DMRT2
13233,ENSG00000173258,ZNF483
13234,ENSG00000173261,PLAC8L1
13235,ENSG00000173262,SLC2A14
13236,ENSG00000173264,GPR137
13237,ENSG00000173267,SNCG
13238,ENSG00000173269,MMRN2
13239,ENSG00000173272,MZT2A
13240,ENSG00000173273,TNKS
13241,ENSG00000173275,ZNF449
13242,ENSG00000173276,ZBTB21
13243,ENSG00000173281,PPP1R3B
13244,ENSG00000173285,OR10K1
13245,ENSG00000173302,GPR148
13246,ENSG00000173320,STOX2
13247,ENSG00000173327,MAP3K11
13248,ENSG00000173334,TRIB1
13249,ENSG00000173335,CST9
13250,ENSG00000173338,KCNK7
13251,ENSG00000173349,SFT2D3
13252,ENSG00000173366,
13253,ENSG00000173369,C1QB
13254,ENSG00000173372,C1QA
13255,ENSG00000173376,NDNF
13256,ENSG00000173389,IQCF1
13257,ENSG00000173391,OLR1
13258,ENSG00000173401,GLIPR1L1
13259,ENSG00000173402,DAG1
13260,ENSG00000173404,INSM1
13261,ENSG00000173406,DAB1
13262,ENSG00000173409,ARV1
13263,ENSG00000173418,NAA20
13264,ENSG00000173421,CCDC36
13265,ENSG00000173431,RNASE8
13266,ENSG00000173432,SAA1
13267,ENSG00000173436,MICOS10
13268,ENSG00000173442,EHBP1L1
13269,ENSG00000173451,THAP2
13270,ENSG00000173452,TMEM196
13271,ENSG00000173456,RNF26
13272,ENSG00000173457,PPP1R14B
13273,ENSG00000173464,RNASE11
13274,ENSG00000173465,ZNRD2
13275,ENSG00000173467,AGR3
13276,ENSG00000173473,SMARCC1
13277,ENSG00000173480,ZNF417
13278,ENSG00000173482,PTPRM
13279,ENSG00000173486,FKBP2
13280,ENSG00000173503,LTA
13281,ENSG00000173511,VEGFB
13282,ENSG00000173517,PEAK1
13283,ENSG00000173530,TNFRSF10D
13284,ENSG00000173531,MST1
13285,ENSG00000173535,TNFRSF10C
13286,ENSG00000173540,GMPPB
13287,ENSG00000173542,MOB1B
13288,ENSG00000173545,ZNF622
13289,ENSG00000173546,CSPG4
13290,ENSG00000173548,SNX33
13291,ENSG00000173557,FAM166C
13292,ENSG00000173559,NABP1
13293,ENSG00000173567,ADGRF3
13294,ENSG00000173572,NLRP13
13295,ENSG00000173575,CHD2
13296,ENSG00000173578,XCR1
13297,ENSG00000173581,CCDC106
13298,ENSG00000173585,CCR9
13299,ENSG00000173588,CEP83
13300,ENSG00000173597,SULT1B1
13301,ENSG00000173598,NUDT4
13302,ENSG00000173599,PC
13303,ENSG00000173610,UGT2A1
13304,ENSG00000173611,SCAI
13305,ENSG00000173612,GPRC6A
13306,ENSG00000173614,NMNAT1
13307,ENSG00000173621,LRFN4
13308,ENSG00000173626,TRAPPC3L
13309,ENSG00000173627,APOBEC4
13310,ENSG00000173638,SLC19A1
13311,ENSG00000173641,HSPB7
13312,ENSG00000173653,RCE1
13313,ENSG00000173660,UQCRH
13314,ENSG00000173662,TAS1R1
13315,ENSG00000173673,HES3
13316,ENSG00000173674,EIF1AX
13317,ENSG00000173678,SPDYE2B
13318,ENSG00000173679,OR1L1
13319,ENSG00000173681,BCLAF3
13320,ENSG00000173692,PSMD1
13321,ENSG00000173698,ADGRG2
13322,ENSG00000173699,SPATA3
13323,ENSG00000173702,MUC13
13324,ENSG00000173705,SUSD5
13325,ENSG00000173706,HEG1
13326,ENSG00000173714,WFIKKN2
13327,ENSG00000173715,C11orf80
13328,ENSG00000173726,TOMM20
13329,ENSG00000173728,C1orf100
13330,ENSG00000173744,AGFG1
13331,ENSG00000173757,STAT5B
13332,ENSG00000173762,CD7
13333,ENSG00000173769,TOPAZ1
13334,ENSG00000173786,CNP
13335,ENSG00000173801,JUP
13336,ENSG00000173805,HAP1
13337,ENSG00000173809,TDRD12
13338,ENSG00000173812,EIF1
13339,ENSG00000173818,ENDOV
13340,ENSG00000173821,RNF213
13341,ENSG00000173825,TIGD3
13342,ENSG00000173826,KCNH6
13343,ENSG00000173838,MARCH10
13344,ENSG00000173846,PLK3
13345,ENSG00000173848,NET1
13346,ENSG00000173852,DPY19L1
13347,ENSG00000173868,PHOSPHO1
13348,ENSG00000173875,ZNF791
13349,ENSG00000173889,PHC3
13350,ENSG00000173890,GPR160
13351,ENSG00000173894,CBX2
13352,ENSG00000173898,SPTBN2
13353,ENSG00000173905,GOLIM4
13354,ENSG00000173908,KRT28
13355,ENSG00000173914,RBM4B
13356,ENSG00000173915,ATP5MD
13357,ENSG00000173917,HOXB2
13358,ENSG00000173918,C1QTNF1
13359,ENSG00000173926,MARCH3
13360,ENSG00000173928,SWSAP1
13361,ENSG00000173930,SLCO4C1
13362,ENSG00000173933,RBM4
13363,ENSG00000173947,PIFO
13364,ENSG00000173950,XXYLT1
13365,ENSG00000173960,UBXN2A
13366,ENSG00000173976,RAX2
13367,ENSG00000173988,LRRC63
13368,ENSG00000173991,TCAP
13369,ENSG00000173992,CCS
13370,ENSG00000174004,NRROS
13371,ENSG00000174007,CEP19
13372,ENSG00000174010,KLHL15
13373,ENSG00000174013,FBXO45
13374,ENSG00000174015,SPERT
13375,ENSG00000174016,TENT5D
13376,ENSG00000174021,GNG5
13377,ENSG00000174032,SLC25A30
13378,ENSG00000174038,C9orf131
13379,ENSG00000174059,CD34
13380,ENSG00000174080,CTSF
13381,ENSG00000174099,MSRB3
13382,ENSG00000174106,LEMD3
13383,ENSG00000174109,C16orf91
13384,ENSG00000174123,TLR10
13385,ENSG00000174125,TLR1
13386,ENSG00000174130,TLR6
13387,ENSG00000174132,FAM174A
13388,ENSG00000174136,RGMB
13389,ENSG00000174137,FAM53A
13390,ENSG00000174145,NWD2
13391,ENSG00000174151,CYB561D1
13392,ENSG00000174156,GSTA3
13393,ENSG00000174165,ZDHHC24
13394,ENSG00000174173,TRMT10C
13395,ENSG00000174175,SELP
13396,ENSG00000174177,CTU2
13397,ENSG00000174197,MGA
13398,ENSG00000174206,C12orf66
13399,ENSG00000174225,ARL13A
13400,ENSG00000174226,SNX31
13401,ENSG00000174227,PIGG
13402,ENSG00000174231,PRPF8
13403,ENSG00000174233,ADCY6
13404,ENSG00000174236,REP15
13405,ENSG00000174238,PITPNA
13406,ENSG00000174243,DDX23
13407,ENSG00000174255,ZNF80
13408,ENSG00000174276,ZNHIT2
13409,ENSG00000174279,EVX2
13410,ENSG00000174282,ZBTB4
13411,ENSG00000174292,TNK1
13412,ENSG00000174306,ZHX3
13413,ENSG00000174307,PHLDA3
13414,ENSG00000174325,DIRC1
13415,ENSG00000174326,SLC16A11
13416,ENSG00000174327,SLC16A13
13417,ENSG00000174332,GLIS1
13418,ENSG00000174339,OR2Y1
13419,ENSG00000174343,CHRNA9
13420,ENSG00000174348,PODN
